OTU_5175,,Cnidaria,phylum,1,Hydrozoa,class,1,Leptothecata,order,1,Campanulariidae,family,1,Eucheilota,genus,1,Eucheilota maculata,species,1
OTU_5231,,Annelida,phylum,1,Polychaeta,class,1,Phyllodocida,order,1,Polynoidae,family,1,Lepidonotus,genus,0.99,Lepidonotus clava,species,0.99
OTU_5244,,Porifera,phylum,1,Demospongiae,class,1,Poecilosclerida,order,1,Tedaniidae,family,1,Tedania,genus,1,Tedania klausi,species,1
OTU_5284,,Mollusca,phylum,1,Bivalvia,class,1,Mytiloida,order,1,Mytilidae,family,1,Mytilus,genus,1,Mytilus galloprovincialis,species,1
OTU_5337,,Arthropoda,phylum,1,Maxillopoda,class,1,Harpacticoida,order,1,Harpacticidae,family,1,Harpacticella,genus,1,Harpacticella jejuensis,species,1
OTU_5382,,Porifera,phylum,1,Demospongiae,class,1,Halichondrida,order,1,Halichondriidae,family,1,Halichondria,genus,1,Halichondria okadai,species,0.9
OTU_5384,,Echinodermata,phylum,1,Asteroidea,class,1,Valvatida,order,1,Asterinidae,family,1,Parvulastra,genus,1,Parvulastra exigua,species,1
OTU_5393,,Chordata,phylum,1,Aves,class,1,Pelecaniformes,order,1,Phalacrocoracidae,family,1,Phalacrocorax,genus,1,Phalacrocorax capensis,species,1
OTU_5493,,Annelida,phylum,1,Polychaeta,class,1,Spionida,order,1,Cirratulidae,family,1,Cirratulus,genus,1,Cirratulus cirratus CMC01,species,1
OTU_5502,,Mollusca,phylum,1,Bivalvia,class,1,Pterioida,order,1,Pinnidae,family,1,Atrina,genus,1,Atrina fragilis,species,1
OTU_5518,,Cnidaria,phylum,1,Anthozoa,class,1,Alcyonacea,order,1,Melithaeidae,family,1,Acabaria,genus,1,Acabaria rubra,species,1
OTU_5555,,Annelida,phylum,1,Polychaeta,class,1,Golfingiida,order,1,Themistidae,family,1,Themiste,genus,1,Themiste minor,species,1
