"","BR","CN","DU","EL","HB","HN","KN","MB","MN","NK","PA","PE","RB","RN","SM","SN","SY","TB"
"OTU_4334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_4343",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_4347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"OTU_4355",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4357",0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"OTU_4365",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4387",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_441",0,0,0,0,0,0,9,11,144,7,0,0,0,0,0,0,0,0
"OTU_4419",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_443",0,0,0,0,1,0,0,16,0,0,0,4,108,0,3,2,1,0
"OTU_4450",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_4465",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4486",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"OTU_45",0,324,0,0,1,2,594,505,433,136,0,0,38,0,1,0,0,0
"OTU_4526",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_4577",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4616",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_462",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,183
"OTU_4643",3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"OTU_4664",0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0
"OTU_4671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"OTU_469",128,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"OTU_4697",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4726",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"OTU_4728",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4729",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_480",0,0,0,67,0,0,51,0,0,0,0,0,0,0,0,0,0,0
"OTU_4803",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_4829",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4830",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4873",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4925",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4947",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"OTU_4954",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,1,25
"OTU_4966",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_5",0,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5007",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_5008",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_5012",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"OTU_504",0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_5058",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_5066",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_5080",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_5092",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5095",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5125",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_513",0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,2,140
"OTU_5142",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_5168",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_519",0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
"OTU_5199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"OTU_5200",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"OTU_5203",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"OTU_5223",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"OTU_5235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"OTU_5248",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"OTU_5255",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5257",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_5281",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_5302",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_5336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_536",0,40,0,0,0,0,13,42,11,5,0,25,0,0,0,0,0,0
"OTU_5434",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_544",0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,7,7,14
"OTU_5463",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_5501",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_553",0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,98
"OTU_5556",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5591",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5605",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"OTU_5616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_5617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_562",42,0,0,5,0,0,0,0,0,0,83,36,0,0,0,0,0,0
"OTU_563",0,16,0,0,2,9,34,31,14,4,0,8,4,0,0,0,0,0
"OTU_5669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5677",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5715",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_574",0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0
"OTU_5778",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"OTU_58",0,51,2,0,8,21,3,78,186,9,0,30,1233,787,0,0,0,0
"OTU_5801",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_582",0,0,0,0,0,0,5,0,0,25,28,0,0,0,10,0,2,0
"OTU_5827",1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"OTU_585",0,0,0,0,2,4,12,16,9,6,0,9,0,0,1,6,4,5
"OTU_5851",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5860",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_5892",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5893",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_590",0,6,0,0,4,6,20,4,11,14,0,3,2,0,2,6,1,0
"OTU_5923",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
"OTU_5943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5944",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_60",68,6,0,523,0,4,5,3,2,7,122,17,4,17,0,0,0,0
"OTU_6019",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6041",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_610",0,0,0,0,12,27,0,29,20,0,0,0,0,0,1,1,0,0
"OTU_6106",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6126",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_613",0,0,0,0,2,9,0,0,0,0,0,0,0,0,8,6,6,0
"OTU_6141",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_6150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_6157",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_6164",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6174",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6183",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"OTU_6200",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6204",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
"OTU_6219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6233",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_6237",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_63",554,0,0,4,9,19,0,0,0,0,9,51,0,0,10,34,27,64
"OTU_631",0,0,0,0,3,10,8,49,32,2,0,0,0,0,0,0,0,0
"OTU_6310",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6318",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6339",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6341",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_6357",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_6368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_6372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_6457",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6475",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_6506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_654",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6550",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_656",0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,11
"OTU_6568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_6598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_661",0,0,0,0,0,0,0,0,0,0,0,0,92,12,0,0,0,0
"OTU_6612",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_665",0,6,0,0,7,9,0,20,17,0,0,0,0,0,1,0,2,0
"OTU_6662",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6663",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6721",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_6756",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_678",0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,8,0
"OTU_6821",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_6829",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_6859",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_687",0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_6918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_6952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6962",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"OTU_6991",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7018",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_702",0,0,0,0,6,13,0,6,10,2,0,0,0,0,0,0,0,8
"OTU_7026",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7060",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"OTU_7093",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7147",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_719",0,0,0,4,0,0,0,0,0,0,0,0,40,124,0,0,0,0
"OTU_72",11,0,1,444,0,0,5,2,0,5,76,20,28,94,0,0,0,0
"OTU_720",0,9,0,0,2,5,22,19,3,17,0,3,0,0,0,0,0,0
"OTU_7205",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_728",0,7,0,0,0,0,12,55,32,3,0,0,0,0,0,0,0,0
"OTU_7317",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_734",0,0,0,0,6,12,0,11,7,0,0,0,0,0,0,0,1,0
"OTU_7344",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_738",0,0,0,0,0,0,5,0,0,43,0,0,0,0,1,0,0,0
"OTU_7432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_7454",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7485",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"OTU_7486",0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_750",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114
"OTU_754",0,0,0,0,5,6,0,0,0,0,0,0,0,0,1,1,9,16
"OTU_7543",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_7594",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7650",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_7651",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_7710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7739",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_7754",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_7755",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_7828",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7834",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_7836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_7862",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_7897",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_792",0,0,0,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0
"OTU_7936",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7964",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_7976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_8",0,0,0,0,578,480,0,1,0,0,0,0,0,0,290,200,173,98
"OTU_8009",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_8062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8190",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_8277",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_832",0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0
"OTU_8347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_8382",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8455",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_846",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,3
"OTU_8467",0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
"OTU_8486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_852",0,21,0,0,4,3,0,34,3,1,0,1,0,0,0,0,0,4
"OTU_8524",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_857",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,32,0,0
"OTU_8579",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8725",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_8728",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_874",0,0,4,0,0,0,0,0,0,0,0,2,40,0,0,0,0,0
"OTU_8747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_8757",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,0
"OTU_8891",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_8902",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"OTU_9016",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_9059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_91",2,6,0,32,30,80,108,100,53,84,0,3,0,4,0,0,2,13
"OTU_911",5,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0
"OTU_9135",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_917",0,0,1,8,0,0,0,0,0,0,0,0,48,8,0,0,0,0
"OTU_9175",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_9177",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_921",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_9220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_9223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_929",0,0,0,0,0,0,0,40,38,2,0,0,0,0,0,0,0,0
"OTU_9301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_939",0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0
"OTU_9404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_9446",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_953",8,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0
"OTU_9557",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_9578",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_958",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_9721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_9781",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_9784",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_9791",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_980",0,0,5,21,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"OTU_9803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_984",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_9919",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_9928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_9937",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_995",0,0,0,0,0,0,0,51,25,1,0,0,0,0,0,0,0,0
"OTU_9977",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
