"","BR","CN","DU","EL","HB","HN","KN","MB","MN","NK","PA","PE","RB","RN","SM","SN","SY","TB"
"OTU_14",0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_140",0,1442,0,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,0
"OTU_1403",0,0,0,0,0,0,0,35,42,0,0,0,0,0,0,0,0,0
"OTU_1404",0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0
"OTU_1405",0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0
"OTU_1406",0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
"OTU_1407",0,0,0,0,26,0,0,0,0,0,0,0,0,0,10,0,0,19
"OTU_1408",0,0,0,0,0,5,0,0,0,0,0,0,0,0,35,7,0,21
"OTU_1409",0,0,0,0,0,0,0,11,35,0,0,30,0,0,0,0,0,0
"OTU_141",0,1636,0,0,310,16,8,17,801,23,0,0,0,0,38,0,0,43
"OTU_1410",0,13,0,0,0,0,0,0,59,8,0,0,0,0,0,0,0,0
"OTU_1412",0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,16
"OTU_1415",0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0
"OTU_1418",0,0,92,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
"OTU_1419",0,0,49,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
"OTU_142",0,865,0,0,0,0,0,0,1647,28,0,0,0,0,0,0,0,0
"OTU_1420",0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,9
"OTU_1421",0,0,0,0,16,0,0,33,36,2,0,0,0,0,0,0,0,0
"OTU_1422",0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"OTU_1425",0,0,7,0,0,0,0,0,0,0,0,0,82,29,0,0,0,0
"OTU_1427",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"OTU_1428",0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0
"OTU_1429",0,34,0,0,0,0,0,0,35,0,0,0,0,0,11,0,0,0
"OTU_143",2565,0,0,0,0,0,17,0,0,102,314,0,0,0,15,0,0,0
"OTU_1431",0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0
"OTU_1432",0,38,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"OTU_1434",0,0,0,0,0,0,0,0,0,0,0,0,47,46,0,0,0,0
"OTU_1437",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1438",0,0,43,0,0,0,0,0,0,0,0,0,40,23,0,0,0,0
"OTU_1439",0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0
"OTU_144",0,0,0,0,0,0,0,0,2689,2,0,0,0,0,0,0,0,0
"OTU_1440",0,79,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"OTU_1441",0,0,0,0,0,0,14,0,0,0,0,83,0,0,0,0,0,0
"OTU_1442",0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0
"OTU_1443",0,0,0,0,0,0,0,25,63,12,0,0,0,0,0,0,0,0
"OTU_1446",0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0
"OTU_1447",0,0,0,0,0,0,0,30,23,0,0,12,0,0,0,0,0,0
"OTU_1448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,0,0
"OTU_1449",17,0,0,0,0,0,0,0,0,17,0,0,0,33,0,0,0,0
"OTU_145",0,0,0,351,798,62,0,0,0,0,0,38,0,0,399,65,0,404
"OTU_1450",0,0,0,0,0,28,0,0,0,0,44,0,0,0,0,0,0,0
"OTU_1453",0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1454",0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1455",0,0,0,0,0,0,0,47,31,0,0,0,0,0,0,0,0,0
"OTU_1456",0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1457",0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1458",0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1459",0,34,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_146",9,23,0,0,0,0,7,648,292,1487,0,0,0,0,0,0,0,0
"OTU_1460",0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1461",0,0,0,11,19,7,0,10,0,0,0,8,0,0,0,0,0,10
"OTU_1462",0,0,0,0,0,0,0,0,0,0,0,0,19,0,33,0,10,0
"OTU_1468",0,17,0,0,11,0,0,0,0,0,0,0,0,0,25,0,0,10
"OTU_1469",0,5,0,0,0,0,0,6,15,0,0,0,81,0,0,0,0,0
"OTU_147",0,0,2997,0,0,0,303,0,0,0,0,0,1764,0,0,0,0,0
"OTU_1472",0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
"OTU_1473",0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
"OTU_1474",0,0,9,49,0,0,0,0,0,0,0,0,0,0,7,0,0,7
"OTU_1475",0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1476",0,0,0,37,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"OTU_1477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,9,0
"OTU_1478",0,69,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_148",0,0,0,0,80,17,0,195,84,0,0,0,0,0,2220,220,292,0
"OTU_1481",0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
"OTU_1484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,0,0
"OTU_1486",11,0,0,0,0,0,38,0,0,0,0,0,0,0,26,0,0,0
"OTU_149",0,0,0,0,0,1940,0,183,0,0,0,0,0,0,0,0,0,0
"OTU_1490",0,34,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0
"OTU_1491",0,0,0,0,0,0,3,0,0,64,0,0,0,0,0,0,0,0
"OTU_1492",0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
"OTU_1494",0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1495",0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1496",49,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,7
"OTU_1497",0,10,39,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"OTU_1498",0,0,0,0,9,0,0,10,42,0,0,0,0,0,0,0,0,0
"OTU_1499",0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0
"OTU_15",0,18,0,0,0,0,21699,0,8,8,0,0,13687,0,0,0,6300,0
"OTU_150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1848,0,0
"OTU_1500",0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
"OTU_1504",0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
"OTU_1505",0,0,88,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"OTU_1506",0,0,0,0,0,0,0,7,60,0,0,0,0,0,0,0,0,0
"OTU_1507",0,0,0,0,0,0,0,0,29,0,0,32,0,0,0,0,0,0
"OTU_1508",0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1509",0,0,0,0,0,0,36,0,0,0,0,0,0,0,7,0,0,22
"OTU_151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,30,157,0
"OTU_1512",0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1516",0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
"OTU_1517",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"OTU_1519",0,0,0,0,0,0,0,58,22,0,0,0,0,0,0,0,0,0
"OTU_152",0,0,24,0,0,0,0,0,0,0,0,0,0,0,240,22,2228,0
"OTU_1521",0,0,0,0,9,7,0,24,10,0,0,0,0,0,0,0,0,0
"OTU_1522",7,40,8,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"OTU_1523",0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1524",0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0
"OTU_153",137,0,0,2258,0,0,0,0,0,0,0,0,454,0,0,0,0,0
"OTU_1530",0,0,0,0,17,0,0,0,8,0,0,0,6,0,0,0,13,0
"OTU_1531",0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
"OTU_1533",0,0,41,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"OTU_1535",0,0,0,0,42,10,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1536",0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0
"OTU_1537",0,0,0,0,0,0,0,0,0,0,0,0,84,7,0,0,0,0
"OTU_1538",0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1539",0,0,0,0,31,0,0,0,0,0,0,46,0,0,0,0,0,0
"OTU_154",2196,0,0,11,116,0,27,0,0,250,0,0,0,0,28,0,14,0
"OTU_1540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0
"OTU_1542",0,38,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0
"OTU_1545",0,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0
"OTU_1546",0,0,0,0,0,0,16,0,38,7,0,0,0,0,0,0,0,0
"OTU_1547",0,0,0,66,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"OTU_155",42,0,0,359,0,0,0,0,0,0,169,0,0,11,10,0,0,1166
"OTU_1550",0,42,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"OTU_1551",0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0
"OTU_1552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"OTU_1554",0,0,13,0,0,0,0,10,14,0,0,0,23,0,12,0,0,0
"OTU_1555",0,0,0,0,0,0,0,0,0,0,0,49,46,0,0,0,0,0
"OTU_1556",0,13,15,18,0,0,0,0,0,0,13,10,0,0,0,0,0,0
"OTU_1558",0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
"OTU_156",2128,7,0,155,18,0,8,101,31,11,0,110,89,37,17,0,0,40
"OTU_1560",0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
"OTU_1561",0,0,0,0,27,0,0,9,13,0,0,0,0,0,0,0,0,5
"OTU_1562",0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
"OTU_1563",0,0,0,61,0,0,0,26,0,0,0,0,0,0,0,0,0,0
"OTU_1564",0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0
"OTU_1565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,0,0
"OTU_1566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,0,0
"OTU_1567",0,39,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"OTU_157",0,0,296,0,0,0,0,0,0,0,391,0,2975,0,0,0,0,0
"OTU_1571",0,0,0,45,0,0,0,0,0,0,0,0,7,18,0,0,0,0
"OTU_1575",0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1577",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1578",0,0,0,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0
"OTU_1579",0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0
"OTU_158",0,0,0,0,30,16,0,0,0,0,0,0,0,0,10,5,0,1404
"OTU_1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,22
"OTU_1581",0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0
"OTU_1583",0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1584",0,27,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
"OTU_1585",0,26,0,0,0,0,0,0,0,0,18,0,0,12,0,0,0,0
"OTU_1587",0,0,0,0,0,0,0,0,0,0,22,0,0,43,0,0,0,0
"OTU_1588",0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
"OTU_159",0,0,0,0,0,0,0,0,0,0,0,2957,147,93,0,0,0,0
"OTU_1590",0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
"OTU_1598",0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1599",0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_16",0,0,0,0,0,0,0,356,1332,397,0,32763,0,0,0,7719,844,0
"OTU_160",0,0,0,0,0,0,0,0,0,0,0,940,4466,0,0,0,0,0
"OTU_1600",0,0,0,0,12,0,0,0,0,0,0,0,0,0,25,0,0,11
"OTU_1602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"OTU_1603",0,0,0,0,0,0,0,0,0,0,0,0,70,18,0,0,0,0
"OTU_1606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"OTU_1607",0,32,0,0,0,0,0,0,22,0,0,8,0,0,0,0,0,0
"OTU_1608",0,18,0,8,0,0,0,0,0,0,0,0,0,0,8,5,8,6
"OTU_1609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,11
"OTU_161",9,0,0,29,1341,25,0,0,0,0,0,0,0,0,45,0,78,0
"OTU_1610",0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0
"OTU_1611",0,0,38,0,0,0,0,5,4,0,0,0,39,0,0,0,0,0
"OTU_1612",0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1613",0,0,0,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0
"OTU_1617",0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0
"OTU_1618",0,0,36,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
"OTU_162",0,0,0,0,0,0,0,0,0,0,0,0,0,2321,0,0,0,0
"OTU_1622",0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,0,0,0
"OTU_1624",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1627",0,0,0,46,0,0,0,14,0,0,0,10,0,0,0,0,0,0
"OTU_1628",0,0,0,0,22,13,0,0,0,0,0,0,0,0,0,0,0,9
"OTU_1630",0,0,0,6,0,0,0,0,0,29,19,0,0,0,0,0,0,0
"OTU_1635",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"OTU_1638",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,43,0,0
"OTU_1639",0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,5
"OTU_164",17,0,0,0,0,0,0,0,0,0,405,0,0,0,23,0,371,0
"OTU_1640",0,0,0,0,0,0,0,0,31,22,0,0,0,0,0,0,0,0
"OTU_1642",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17,0
"OTU_1643",0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1644",0,0,27,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1645",0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,3,0,0
"OTU_1646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
"OTU_1648",0,48,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1649",0,0,47,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
"OTU_165",0,0,0,0,153,29,0,0,0,0,0,0,0,0,0,0,0,1274
"OTU_1653",0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
"OTU_1655",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1656",0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1657",0,29,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_166",1210,0,0,208,0,0,15,0,0,0,0,0,17,1232,0,0,0,309
"OTU_1660",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"OTU_1662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
"OTU_1663",0,44,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"OTU_1665",0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
"OTU_1666",0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1667",0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,17,0
"OTU_1669",0,0,0,0,42,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_167",0,329,0,0,0,0,200,129,289,44,0,0,1522,208,149,72,0,0
"OTU_1671",0,0,0,0,0,0,0,22,11,10,10,0,0,0,0,0,0,0
"OTU_1674",0,0,0,0,0,0,0,0,0,0,0,0,40,30,0,0,0,0
"OTU_1675",0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1677",0,0,0,0,0,0,0,0,9,0,0,38,0,0,0,0,0,0
"OTU_1678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"OTU_1679",0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
"OTU_168",56,2018,0,0,203,0,0,0,124,0,0,0,0,0,42,38,0,0
"OTU_1680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"OTU_1683",0,0,0,0,0,0,0,25,0,0,0,0,0,0,36,0,6,0
"OTU_1685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,5
"OTU_1686",61,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"OTU_1689",0,25,0,0,0,15,0,0,0,0,0,0,0,0,0,21,0,0
"OTU_169",33,683,0,0,1282,78,97,0,156,61,0,8,0,0,23,0,0,0
"OTU_1690",0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1691",0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
"OTU_1693",0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1694",0,23,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"OTU_1695",0,0,51,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
"OTU_1696",0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"OTU_1698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
"OTU_17",464,18,0,0,0,0,27,48544,18,0,0,148,0,0,0,0,0,0
"OTU_170",14,0,0,102,0,0,9,25,49,11,0,2080,0,0,0,0,7,0
"OTU_1700",0,0,0,0,0,0,0,0,0,0,0,15,0,0,24,0,0,0
"OTU_1702",0,0,0,0,0,0,11,0,41,0,0,0,0,0,0,0,0,0
"OTU_1704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"OTU_1705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29
"OTU_1706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"OTU_1708",0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0
"OTU_171",0,852,0,0,0,0,199,0,395,685,0,97,0,0,0,0,0,0
"OTU_1710",40,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"OTU_1711",0,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"OTU_1712",0,12,9,0,0,0,4,6,14,0,0,0,0,4,0,0,0,0
"OTU_1713",0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
"OTU_1715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
"OTU_1716",0,15,0,0,0,0,0,0,25,0,0,0,8,0,0,0,0,0
"OTU_1718",0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
"OTU_1719",0,0,16,0,0,0,0,0,0,0,21,0,0,0,0,0,0,13
"OTU_172",0,18,0,0,78,0,53,282,10,0,0,0,0,18,504,54,423,543
"OTU_1720",0,0,0,0,0,0,0,12,17,0,0,21,0,0,0,0,0,0
"OTU_1722",0,0,0,0,15,6,0,0,9,0,0,0,0,0,12,6,4,0
"OTU_1723",0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0
"OTU_1726",0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
"OTU_1727",0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
"OTU_1728",0,0,0,0,0,0,12,0,37,0,0,0,0,0,0,0,0,0
"OTU_1729",0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
"OTU_173",0,0,54,0,0,0,0,0,0,0,0,284,678,0,609,255,312,65
"OTU_1730",0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0
"OTU_1731",0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1734",0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0
"OTU_1735",19,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
"OTU_1736",0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_174",221,93,223,363,6,0,55,65,39,132,931,67,370,57,28,12,0,0
"OTU_1740",0,21,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
"OTU_1743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0
"OTU_1745",0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1746",0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_1747",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0
"OTU_1748",0,0,0,0,4,0,9,11,22,3,0,0,0,0,0,0,0,0
"OTU_1749",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_175",0,0,0,0,0,0,0,0,0,0,0,0,0,2211,0,0,0,0
"OTU_1750",0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1751",0,27,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0
"OTU_1752",0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,30,0,0
"OTU_1753",0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1754",0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
"OTU_1755",0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
"OTU_1757",0,28,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
"OTU_1758",0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_176",21,130,207,1995,0,0,18,0,0,0,314,0,0,0,0,0,0,0
"OTU_1760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"OTU_1766",0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0
"OTU_1767",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"OTU_1768",0,0,0,19,0,0,0,13,0,0,0,25,0,0,0,0,0,0
"OTU_177",0,0,0,0,0,0,702,0,0,1366,0,0,0,0,0,0,0,0
"OTU_1772",0,0,0,0,11,0,0,0,0,0,0,55,0,0,0,0,0,0
"OTU_1773",0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
"OTU_1774",25,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"OTU_1776",0,23,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0
"OTU_1779",0,0,0,0,0,0,0,28,25,0,0,0,0,0,0,0,0,0
"OTU_178",0,0,0,0,54,0,0,12,0,0,23,293,0,0,870,90,437,0
"OTU_1781",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1782",0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"OTU_1784",0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
"OTU_1787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"OTU_1788",0,10,0,14,0,0,0,0,0,0,24,0,0,0,0,0,0,0
"OTU_1789",0,26,22,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"OTU_179",0,0,174,257,0,0,0,29,0,0,0,985,226,909,0,0,0,0
"OTU_1790",0,0,0,0,0,0,31,0,0,0,0,12,0,0,0,0,0,0
"OTU_1792",0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1795",0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1796",0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,0,0
"OTU_1797",0,25,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"OTU_1798",0,0,9,0,2,0,0,17,0,0,0,8,4,0,0,0,0,0
"OTU_18",0,37124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_180",0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1800",0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0
"OTU_1801",0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
"OTU_1803",0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1804",0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
"OTU_1806",0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
"OTU_1808",0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1809",0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_181",0,53,0,0,0,0,0,22,142,0,0,16,1108,26,903,44,232,0
"OTU_1810",0,0,0,0,14,0,0,14,14,0,0,0,0,0,0,0,0,0
"OTU_1811",0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,20,0,0
"OTU_1812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"OTU_1814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,21,0,0
"OTU_1815",0,0,13,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
"OTU_1816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"OTU_1817",0,37,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_1818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0
"OTU_182",2103,0,0,0,0,0,0,0,0,0,107,0,0,0,144,47,72,0
"OTU_1820",0,34,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0
"OTU_1821",0,19,0,0,0,0,10,0,22,0,0,0,0,0,0,0,0,0
"OTU_1822",0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0
"OTU_1823",0,0,0,0,0,0,0,0,0,0,0,0,67,5,0,0,0,0
"OTU_1828",0,0,0,0,0,0,0,20,69,0,0,0,0,0,0,0,0,0
"OTU_183",1659,0,0,29,0,0,0,0,0,0,398,0,0,369,0,0,0,0
