OTUID,L.AQ1,Z.BR1,Z.BR2,Z.BR3,Z.C1,Z.C2,Z.C3,Z.C4,Z.C5,Z.C6,Z.C7,Z.C8,Z.C9,Z.CN1,Z.CN2,Z.CN3,Z.DC1,Z.DC2,Z.DC3,Z.DU1,Z.DU2,Z.DU3,Z.EL1,Z.EL2,Z.EL3,Z.HB1,Z.HB2,Z.HB3,Z.HN1,Z.HN2,Z.HN3,Z.KN1,Z.KN2,Z.KN3,Z.MB1,Z.MB2,Z.MB3,Z.MN1,Z.MN2,Z.MN3,Z.NK1,Z.NK2,Z.NK3,Z.PA1,Z.PA2,Z.PA3,Z.PCR1,Z.PE1,Z.PE2,Z.PE3,Z.RB1,Z.RB2,Z.RB3,Z.RN1,Z.RN2,Z.RN3,Z.SM1,Z.SM2,Z.SM3,Z.SN1,Z.SN2,Z.SN3,Z.SY1,Z.SY2,Z.SY3,Z.TB1,Z.TB2,Z.TB3
OTU_1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,122,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,140,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1577,0,100,109,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1578,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,54,51,41,24,0,26,29,43,33,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,78,107,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,44,59,18,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,17,12,12,6,8,9,0,0,0,2697,6582,2465
OTU_1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,3,0,0,6,4,0,29,79,55
OTU_1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,122,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1583,0,0,0,0,0,0,0,0,0,0,0,0,0,111,125,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1584,0,0,0,0,0,0,0,0,0,0,0,0,0,41,64,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1585,0,0,0,0,0,0,0,0,0,0,0,0,0,51,39,50,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,33,28,0,0,0,0,24,0,0,19,27,16,0,0,0,0,0,0,0,0,0,0,31,0
OTU_1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,37,0,0,0,91,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1587,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,23,0,0,0,0,0,0,0,73,76,59,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,126,97,0,0,0,0,0,0,0,0,0,0,0,0
OTU_159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,10,0,0,3771,3252,4259,150,176,145,178,172,143,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,126,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1598,0,0,0,0,0,0,0,0,0,0,0,0,0,129,97,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,171,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,495,449,2002,2453,2758,639,953,692,0,0,0,0,43963,36618,43376,0,0,0,0,0,0,0,0,0,12804,13838,11452,1017,1389,1423,4,0,0
OTU_160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1274,1025,1264,4747,5311,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,22,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,35,5,0,5,0,0,0,21,57,21
OTU_1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,145,63
OTU_1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,65,87,21,32,29,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,161,56
OTU_1607,0,0,0,0,0,0,0,0,0,0,0,0,0,47,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,48,0,0,0,0,0,0,0,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1608,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,20,0,0,0,0,0,0,10,16,12,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,7,7,8,9,9,15,12,12,31,9
OTU_1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,76,66,0,0,0,0,0,0,18,46,19
OTU_161,0,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,35,41,2780,2221,2419,28,54,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,7,0,0,0,63,71,46,0,0,12,92,107,168,21,91,0
OTU_1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,122,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,59,34,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,5,9,6,0,0,0,0,0,0,0,0,0,0,41,37,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,74,111,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,52,54,0,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,12,0,0,0,0,0,6,0,0,0
OTU_1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,435,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1618,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,51,48,48,0,0,0,0,0,0,0,0,0,0,0,0
OTU_162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848,4457,3624,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58,69,49,35,29,49,0,0,0,0,0,0,0,0,0
OTU_1624,0,0,0,0,0,0,0,0,0,0,0,0,0,89,112,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,54,54,0,0,0,0,0,0,0,0,0,26,21,21,0,0,0,0,0,0,0,0,0,0,16,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,48,19,8,33,0,0,0,0,0,0,0,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,16
OTU_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6284,6769,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1630,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,61,61,37,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1635,0,89,90,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,81,99,61
OTU_1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,70,82,0,0,0,0,0,0
OTU_1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,86,76,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,7
OTU_164,0,19,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,442,718,0,0,0,0,0,0,0,0,0,0,20,28,41,0,3,0,456,595,646,0,0,0
OTU_1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,43,60,61,47,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,16,14,0,0,0,1,7,2,3,0,1,16,26,29,2,4,3
OTU_1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,113,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,29,0,0,0,11,24,31,11,10,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,5,0,0,6,0
OTU_1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,89,54,26,27,21,4,7,5,0,0,0,0,0,0
OTU_1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,26,29,31,0,11,0,0,0,0
OTU_1647,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1648,0,0,0,0,0,0,0,0,0,0,0,0,0,91,79,80,0,0,0,0,0,0,16,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,74,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,281,254,49,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,2468,5733,2325
OTU_1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,85,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1655,0,0,0,0,0,0,0,0,0,0,0,0,0,98,96,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1656,0,0,0,0,0,0,0,0,0,0,0,0,0,177,233,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1657,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,50,0,0,0,0,0,0,0,0,0,43,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
OTU_166,0,1422,1779,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,308,255,0,0,0,0,0,0,16,27,23,0,0,6,0,0,0,40,39,0,0,31,8,0,0,0,0,20,20,14,2026,2350,1865,0,0,0,0,0,0,0,0,0,584,1433,562
OTU_1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,19,0,0,0,0,0,0
OTU_1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,75,66,112,0,0,0,0,0,0,0,0,0
OTU_1663,0,0,0,0,0,0,0,0,0,0,0,0,0,63,98,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,118,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
OTU_1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,62,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,36,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,57,0,0,0,25,25,28,0,0,0
OTU_1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,57,20,23,26,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167,0,0,0,0,0,0,0,0,0,0,0,0,0,562,677,560,0,0,0,0,0,0,0,0,0,90,0,59,0,33,53,256,337,316,244,178,159,442,540,585,82,125,71,0,0,0,0,0,0,0,1553,1718,1606,324,423,307,198,216,186,131,116,104,0,0,0,0,0,0
OTU_1671,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,31,38,27,23,17,21,14,29,20,15,9,17,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
OTU_1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,45,36,71,41,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1675,0,0,0,0,0,0,0,0,0,0,0,0,0,95,93,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,10,0,18,22,16,0,0,0,0,0,0,0,72,34,46,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0
OTU_1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,168,54
OTU_1679,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,101,83,0,0,0,0,0,0,0,0,0,0,0,0
OTU_168,0,67,84,97,0,0,0,0,0,0,0,0,0,3601,3923,3304,0,0,0,0,0,0,0,0,0,420,311,336,0,0,0,0,0,0,0,0,0,153,247,285,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,44,37,79,64,62,56,0,0,0,0,0,0
OTU_1680,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,156,56
OTU_1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,37,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,53,44,8,0,0,8,7,10,0,0,0
OTU_1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,30,0,0,0,10,11,4,6,28,12
OTU_1686,0,70,101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,0,0,0,0,0,0,0,0,0
OTU_1689,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,53,0,0,0,0,0,0,0,0,0,0,0,0,26,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,32,0,0,0,0,0,0
OTU_169,0,39,47,65,0,0,0,0,0,0,0,0,0,1080,1272,1203,0,0,0,0,0,0,0,0,0,2551,2155,2401,111,138,169,125,145,138,0,8,6,207,271,350,122,155,88,0,0,0,0,10,7,9,0,0,0,0,0,0,24,42,29,0,9,10,0,0,0,0,0,0
OTU_1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,131,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,5,98,81,89,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,106,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1693,0,0,0,0,0,0,0,0,0,0,0,0,0,100,82,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1694,0,0,0,0,0,0,0,0,0,0,0,0,0,42,53,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,21,26,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,78,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,19,0,12,0,8,0,5,0,0,0,0,0,0,62,67,65,0,0,0,5,7,0,0,0,0
OTU_17,0,589,636,793,0,0,0,0,0,0,0,0,0,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,37,79825,66724,60601,26,36,36,0,0,0,0,0,0,0,234,150,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170,0,20,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,122,152,0,0,0,0,0,0,10,17,12,46,43,22,57,99,87,11,31,22,38,0,0,0,2652,2261,3025,0,0,0,0,0,0,0,6,9,0,0,0,8,14,10,0,0,9
